URL,Harga,Tipe Penawaran,Tipe Properti,Properti Sitaan,Terakhir Diupdate Pada:,Kamar Tidur,Kamar Mandi,"Luas Bangunan 
(m²)","Luas Tanah 
(m²)",SKU,Salin Tautan,Tersedia Sejak,Lahan Parkir,Jumlah Lantai,Kamar Pembantu,Kamar Mandi Pembantu,Kondisi Harga,Dibangun (Tahun),Deposit,Berperabot Penuh,Hak Milik SHM,Daya Listrik
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/hadap-utara-rumah-mewah-lotus-palace-pik-ukuran-12-171842918233/,Rp 28M,Jual,"Rumah 
 -
Rumah",Tidak,10 Bulan Yang Lalu,4,6,723,450,HO666BF00095C52ID,https://www.lamudi.co.id/s/666cabc5e229d,,2,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/dijual-rumah-taman-ratu-hook-2lantai-shm-174194351353/,"Rp 3,50M",Jual,"Rumah 
 -
Rumah",Tidak,26 Hari Yang Lalu,4,4,153,171,HO67D3CDEA34515ID,https://www.lamudi.co.id/s/67d3cdee9c58b,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/ana-kost-baru-uk-8x19-5m-di-tanjung-duren-174011225968/,"Rp 8,90M",Jual,"Rumah 
 -
Rumah",Tidak,26 Hari Yang Lalu,38,38,512,156,HO67B80183DDEEDID,https://www.lamudi.co.id/s/67b801866adee,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-2-lantai-di-tebet-barat-174491714087/,Rp 2M,Jual,"Rumah 
 -
Rumah",Tidak,19 Hari Yang Lalu,4,2,135,80,HO68015294C5185ID,https://www.lamudi.co.id/s/68015298efaca,,,,,,,0,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/jual-cepat-rumah-strategis-lebar-4-5-di-pondok-kel-174065582547/,"Rp 1,40M",Jual,"Rumah 
 -
Rumah",Tidak,15 Hari Yang Lalu,3,2,90,68,HO67B95463B2B2EID,https://www.lamudi.co.id/s/67b95468d7e72,,1,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-rumah-lama-peru-tukan-komersil-171523934975/,Rp 20M,Jual,"Rumah 
 -
Rumah",Tidak,13 Hari Yang Lalu,4,4,200.0,404,HO663C79B528183ID,https://www.lamudi.co.id/s/663e50183ba08,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/rumah-cantik-2-lantai-lokasi-dekat-suntermall-dan-172439950789/,Rp 855Jt,Jual,"Rumah 
 -
Townhouse",Tidak,9 Hari Yang Lalu,2,2,53,32,HO6580FBC466FE4ID,https://www.lamudi.co.id/s/6581028277cc0,13/6/2024,1,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/dijual-murah-rumah-di-pulomas-jakarta-timur-171100030438/,Rp 7M,Jual,"Rumah 
 -
Rumah",Tidak,14 Hari Yang Lalu,5,4,200,227,HO65FBCAF02CDB9ID,https://www.lamudi.co.id/s/65fbd1a33b90e,,2,1,,,NEGO,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-2-lantai-depan-jalan-raya-ciracas-173996378158/,"Rp 2,70M",Jual,"Rumah 
 -
Townhouse",Tidak,2 Hari Yang Lalu,3,2,250.0,150,HO67B5BD8524AC3ID,https://www.lamudi.co.id/s/67b5bd884498d,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/rumah-2-lantai-lokasi-dekat-pintu-tol-dan-rsud-koj-170320048562/,Rp 879Jt,Jual,"Rumah 
 -
Townhouse",Tidak,9 Hari Yang Lalu,2,2,55,35,HO6584C6E5D89BAID,https://www.lamudi.co.id/s/65850075a5bde,6/1/2025,1,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/d-jual-rumah-pik-2-171842765836/,"Rp 4,50M",Jual,"Rumah 
 -
Rumah",Tidak,2 Bulan Yang Lalu,4,2,360,90,HO662F42ED7F0DDID,https://www.lamudi.co.id/s/663c49b5720cb,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-2-lantai-dijual-di-cilangkap-jakarta-timur-171565431738/,Rp 710Jt,Jual,"Rumah 
 -
Rumah",Tidak,9 Hari Yang Lalu,3,2,105,71,HO6642CEAD01427ID,https://www.lamudi.co.id/s/6642d0baab9f1,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/rumah-mewah-2-lantai-hrga-murah-lokasi-dekat-kntor-171453633428/,Rp 889Jt,Jual,"Rumah 
 -
Townhouse",Tidak,18 Hari Yang Lalu,2,2,52,32,HO6631BF8E0D30EID,https://www.lamudi.co.id/s/6631dbca55349,,1,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/rumah-kelapa-nias-kelapa-gading-luas-10x20m2-173696813130/,"Rp 5,80M",Jual,"Rumah 
 -
Rumah",Tidak,12 Hari Yang Lalu,4,4,200,200,HO678807C387122ID,https://www.lamudi.co.id/s/678807c7256e3,,,,,,,0,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/rumah-mewah-2-lantai-hrga-terjankau-lokasi-dekat-m-173502765410/,Rp 850Jt,Jual,"Rumah 
 -
Townhouse",Tidak,13 Hari Yang Lalu,2,2,53,32,HO676A6BC6E14A8ID,https://www.lamudi.co.id/s/676a6bc8d6a22,,1,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/jual-cepat-rumah-asri-shm-dekat-ke-jalan-raya-jogl-171800982373/,"Rp 2,90M",Jual,"Rumah 
 -
Rumah",Tidak,13 Hari Yang Lalu,3,2,350,175,HO6666BFDFA285EID,https://www.lamudi.co.id/s/666f96d57873a,,3,2,3,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/rumah-mewah-2-lantai-exlusif-lokasi-dekat-stadion-173669396251/,Rp 900Jt,Jual,"Rumah 
 -
Townhouse",Tidak,23 Hari Yang Lalu,2,2,56,32,HO65E3A8409CB2CID,https://www.lamudi.co.id/s/65e3bdb362a48,,1,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/rumah-mewah-2-lantai-lokasi-dekat-mall-artha-gadin-173287687224/,Rp 860Jt,Jual,"Rumah 
 -
Townhouse",Tidak,27 Hari Yang Lalu,2,2,53,32,HO67499A48AA783ID,https://www.lamudi.co.id/s/67499a4a7235a,,1,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-di-jual-di-cluster-columbus-legenda-wisata-174054711363/,"Rp 2,20M",Jual,"Rumah 
 -
Rumah",Tidak,9 Hari Yang Lalu,4,4,250,200,HO67B65BC78F64DID,https://www.lamudi.co.id/s/67b65bc9d4d74,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/rumah-2-tingkat-siap-huni-park-residence-taman-sur-173625909839/,"Rp 1,50M",Jual,"Rumah 
 -
Rumah",Tidak,16 Hari Yang Lalu,2,2,78,72,HO677D361ACBECBID,https://www.lamudi.co.id/s/677d361e15d84,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/rumah-2-lantai-bagus-shm-di-joglo-jakarta-barat-mu-171222783243/,"Rp 4,20M",Jual,"Rumah 
 -
Rumah",Tidak,2 Jam Yang Lalu,4,4,375,275,HO660E85F83B8FEID,https://www.lamudi.co.id/s/660e8f4ba2421,,5,2,1,1,,,,Tidak,Ya,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/rumah-luas-di-komplek-bukit-pratama-lebak-bulus-ja-172550404693/,"Rp 12,50M",Jual,"Rumah 
 -
Rumah",Tidak,7 Hari Yang Lalu,4,3,481,958,HO66D91A2E72647ID,https://www.lamudi.co.id/s/66d91a317e076,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-selatan/dijual-rumah-satu-lantai-di-bangka-9-172546057738/,"Rp 14,50M",Jual,"Rumah 
 -
Rumah",Tidak,19 Hari Yang Lalu,3,4,325,694,HO66D87061EDF89ID,https://www.lamudi.co.id/s/66d87063c1c53,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/jual-cepat-rumah-modern-semi-furnished-cluster-mat-173008490170/,Rp 3M,Jual,"Rumah 
 -
Rumah",Tidak,19 Hari Yang Lalu,4,4,146,126,HO671F0025507E6ID,https://www.lamudi.co.id/s/671f0028d2244,,2,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-pusat/dijual-bu-rumah-hitung-tanah-luas-tanah-243m2-cide-173018753028/,"Rp 5,50M",Jual,"Rumah 
 -
Rumah",Tidak,28 Hari Yang Lalu,3,2,156,243,HO6720910A81C6EID,https://www.lamudi.co.id/s/6720910e53ec6,,,1,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/puri-kencana-rumah-hit-tanah-lokasi-strategis-174825320273/,Rp 6M,Jual,"Rumah 
 -
Rumah",Tidak,15 Hari Yang Lalu,4,3,200,227,HO663F7C6E4E607ID,https://www.lamudi.co.id/s/664213b20500b,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/rumah-bagus-100-140-cluster-beverly-hills-duta-gar-169771431025/,"Rp 1,48M",Jual,"Rumah 
 -
Rumah",Tidak,16 Hari Yang Lalu,2,2,140,100,HO65311086B3B91ID,https://www.lamudi.co.id/s/6537d63b4162e,,1,2,1,1,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/rumah-strategis-tenang-dan-asri-174018173478/,Rp 9M,Jual,"Rumah 
 -
Rumah",Tidak,23 Hari Yang Lalu,4,4,200,270,HO67B910E67609FID,https://www.lamudi.co.id/s/67b910e9451e4,,,,,,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-barat/dijual-cepat-murah-rumah-tinggal-siap-huni-tanjung-172492728668/,"Rp 2,15M",Jual,"Rumah 
 -
Rumah",Tidak,23 Hari Yang Lalu,3,2,85,62,HO66D04D363C3ADID,https://www.lamudi.co.id/s/66d04d7039c54,,,3,1,1,,,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-timur/rumah-maison-de-wisteria-ujung-menteng-cakung-jaka-173636404375/,"Rp 2,30M",Jual,"Rumah 
 -
Rumah",Tidak,12 Hari Yang Lalu,2,1,88,70,HO677ED00BC3C39ID,https://www.lamudi.co.id/s/677ed00ecb5c1,,,,,,,0,,,,
https://www.lamudi.co.id/jual/jakarta/jakarta-utara/rumah-classic-mewah-siap-huni-di-pantai-indah-kapu-172152759310/,Rp 65M,Jual,"Rumah 
 -
Rumah",Tidak,20 Hari Yang Lalu,7,6,2500,1019,HO669C6D296827EID,https://www.lamudi.co.id/s/669f42eaf171c,,,,,,,,,,,
